TimeStamp,GSR Data,ECG Data,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z 
33243,270,441,494,15964,-5028,3164,6388,3500,-14668
33249,268,433,499,15520,-4336,3780,6500,3560,-14540
33254,267,434,504,15368,-4108,3728,6500,3544,-14324
33260,266,437,509,15860,-4572,3384,6492,3452,-14388
33265,264,441,506,16224,-4988,2920,6544,3576,-14272
33271,263,443,507,15996,-4920,2916,6732,3728,-14356
33276,262,446,511,15588,-4496,3548,6616,3664,-14372
33283,261,451,510,15676,-4600,3676,6668,3796,-14324
33289,260,453,513,15744,-4828,3352,6772,3740,-14384
33294,259,455,516,15840,-4856,3152,6688,3800,-14072
33300,258,460,515,15856,-4768,3216,6796,3764,-14436
33305,257,467,516,15712,-4628,3440,6736,3772,-14284
33311,256,474,519,15820,-4636,3416,6616,3748,-14544
33316,256,474,523,15760,-4716,3384,6664,3876,-14320
33323,255,475,520,15820,-4784,3236,6532,3912,-14292
33328,254,476,519,15692,-4712,3344,6664,3904,-14424
33334,253,480,520,15836,-4812,3300,6716,3944,-14316
33340,253,481,522,15748,-4736,3188,6588,3972,-14300
33345,252,483,530,15444,-4360,3016,6348,3800,-13896
33351,252,486,531,15568,-4852,3624,5780,3612,-13896
33356,251,489,526,15980,-5620,3716,6688,4028,-15152
33362,250,491,522,16280,-5288,3092,8304,4536,-15812
33368,250,493,523,16216,-4236,3216,7820,4592,-14784
33374,250,494,522,15856,-4112,3300,6172,4356,-13964
33379,249,494,524,15516,-4028,3572,5888,4080,-13660
33385,248,496,527,15652,-4716,3300,6024,3316,-13724
33391,248,500,528,15876,-5392,3000,6236,3300,-13904
33396,248,503,529,15728,-5432,3124,6816,3996,-14140
33402,247,508,530,15628,-4920,3348,6944,4108,-14504
33408,247,508,532,15204,-4592,3664,6560,4080,-14852
33414,247,507,531,15776,-4476,3252,6824,4040,-14696
33419,246,508,535,15908,-4628,3200,6364,3848,-14572
33425,246,510,537,15968,-5048,3196,6336,3776,-14204
33430,246,513,535,15772,-4856,3232,6616,3952,-14440
33436,245,515,536,15772,-4636,3352,6772,3808,-14628
33442,245,513,535,15824,-4524,3480,6800,3800,-14712
33447,245,512,534,16084,-4568,3304,6772,3688,-14608
33454,245,510,532,16048,-4572,3180,6716,3724,-14188
33459,244,507,530,15892,-4620,3312,6556,3524,-14128
33465,244,502,527,15832,-4832,3320,6548,3552,-14328
33470,244,498,524,15664,-4812,3188,6848,3584,-14208
33476,243,494,522,15644,-4620,3504,6756,3588,-14456
33481,243,488,521,15728,-4504,3368,6748,3660,-14268
33487,243,487,520,15748,-4648,3392,6792,3644,-14432
33494,243,488,514,15940,-4836,3348,6660,3656,-14496
33499,243,489,513,15964,-4936,3276,6752,3732,-14484
33505,243,490,513,15708,-4828,3208,6612,3652,-14424
33510,242,493,514,15600,-4772,3500,6552,3560,-14600
33516,253,488,622,15700,-4652,3424,6444,3576,-14468
33521,266,466,741,15776,-4760,3268,6440,3608,-14488
33527,278,464,754,16048,-4824,3168,6616,3576,-14388
33532,289,468,733,15956,-4796,3160,6588,3892,-14360
33539,300,472,708,15880,-5028,3128,6660,3848,-14448
33545,310,474,685,15696,-4556,3472,6672,3708,-14520
33550,319,476,661,15564,-4304,3672,6544,3592,-14284
33556,327,480,641,15772,-4604,3452,6540,3716,-14464
33561,335,483,624,15980,-4912,3012,6624,3752,-14320
33567,342,485,609,15884,-4664,3300,6644,3644,-14264
33572,349,487,596,15728,-4552,3352,6740,3568,-14272
33579,355,489,586,15664,-4620,3496,6612,3508,-14452
33584,361,493,576,15708,-4788,3188,6612,3620,-14356
33590,366,494,565,15740,-4780,3256,6628,3616,-14280
33596,371,496,555,15948,-4712,3456,6748,3628,-14544
33601,375,496,548,15820,-4728,3420,6652,3492,-14456
33607,380,499,541,15832,-4716,3376,6688,3520,-14468
33612,383,501,538,15780,-4800,3340,6744,3568,-14380
33618,387,502,535,15720,-4724,3308,6796,3632,-14480
33624,390,503,533,15736,-4824,3412,6632,3632,-14428
33630,393,504,529,15676,-4732,3148,6656,3604,-14280
33635,396,506,523,15752,-4888,3276,6648,3592,-14512
33641,399,509,518,15820,-4664,3292,6552,3576,-14188
33647,401,510,513,15772,-4780,3348,6664,3676,-14364
33652,403,510,510,15868,-4716,3292,6712,3864,-14340
33658,405,509,508,15928,-4680,3324,6720,3768,-14328
33664,407,508,506,15872,-4656,3180,6644,3792,-14412
33670,409,507,506,15736,-4676,3300,6616,3720,-14380
33675,410,508,503,15788,-4664,3272,6692,3704,-14256
33681,412,509,503,15880,-4716,3296,6668,3604,-14388
33686,413,512,504,15820,-4768,3316,6692,3680,-14380
33692,415,512,505,15748,-4720,3428,6600,3704,-14400
33698,416,511,505,15788,-4712,3320,6640,3672,-14488
33703,418,510,506,15716,-4768,3356,6664,3612,-14384
33710,419,510,506,15652,-4680,3464,6544,3548,-14548
33715,420,512,503,15728,-4768,3420,6636,3612,-14460
33721,421,515,502,15772,-4628,3396,6560,3608,-14468
33726,421,516,500,15812,-4740,3564,6576,3544,-14672
33732,422,516,499,15748,-4692,3372,6560,3476,-14328
33737,423,518,501,15744,-4732,3240,6492,3520,-14260
33743,423,521,500,15788,-4720,3392,6528,3588,-14408
33750,424,526,498,15824,-4640,3244,6488,3512,-14480
33755,424,527,498,15788,-4712,3296,6532,3608,-14456
33761,424,524,496,15976,-4628,3396,6568,3680,-14440
33766,424,524,493,15920,-4616,3152,6580,3660,-14472
33772,425,520,490,15784,-4640,3232,6616,3712,-14328
33777,425,518,487,15908,-4592,3308,6644,3676,-14516
33783,425,512,483,15712,-4724,3492,6716,3680,-14436
33788,425,508,482,15828,-4684,3352,6696,3788,-14292
33795,424,509,483,15760,-4648,3148,6704,3656,-14452
33801,424,509,484,15780,-4732,3244,6716,3732,-14440
33806,424,508,485,15756,-4784,3320,6748,3700,-14488
33812,424,508,484,15844,-4664,3220,6724,3720,-14548
33817,424,509,484,15792,-4552,3296,6664,3676,-14536
33823,424,508,484,15856,-4632,3308,6708,3664,-14436
33828,423,509,483,15852,-4616,3408,6684,3772,-14472
33835,423,509,483,15824,-4636,3164,6616,3656,-14552
33841,423,509,482,15808,-4788,3360,6776,3724,-14496
33846,423,510,483,15788,-4708,3352,6684,3760,-14436
33852,422,509,484,15776,-4660,3268,6668,3748,-14412
33857,422,511,488,15740,-4752,3380,6720,3716,-14456
33863,422,511,487,15908,-4724,3204,6572,3716,-14472
33868,421,507,484,15672,-4732,3432,6532,3684,-14332
33874,421,492,479,15748,-4740,3384,6496,3640,-14452
33880,421,459,477,15740,-4716,3336,6448,3564,-14492
33886,420,439,482,15800,-4764,3460,6528,3656,-14588
33892,420,475,498,15752,-4728,3324,6664,3720,-14480
33897,420,570,517,15884,-4724,3396,6540,3680,-14496
33903,419,703,541,15816,-4704,3348,6572,3584,-14452
33908,419,822,561,15784,-4684,3424,6636,3728,-14484
33914,419,856,562,15808,-4620,3356,6540,3732,-14488
33920,418,787,539,15880,-4660,3384,6580,3724,-14340
33926,418,659,504,15808,-4696,3284,6608,3636,-14432
33931,418,545,478,15828,-4696,3384,6632,3620,-14492
33937,417,476,471,15844,-4676,3272,6732,3544,-14584
33943,417,447,472,15804,-4652,3268,6700,3580,-14400
33948,417,439,476,15760,-4652,3236,6656,3648,-14396
33954,416,439,478,15760,-4692,3272,6696,3628,-14376
33959,416,440,480,15780,-4684,3164,6612,3636,-14356
33966,416,442,482,15808,-4660,3360,6720,3612,-14348
33971,415,447,482,15900,-4612,3228,6648,3672,-14464
33977,415,451,481,15816,-4724,3276,6664,3636,-14440
33982,415,455,482,15872,-4664,3176,6728,3692,-14440
33988,414,459,484,15820,-4656,3328,6648,3616,-14420
33994,414,463,485,15776,-4648,3284,6576,3584,-14548
33999,414,468,487,15812,-4604,3416,6636,3580,-14508
34006,413,473,488,15764,-4756,3224,6552,3632,-14384
34011,413,476,490,15832,-4664,3412,6580,3632,-14516
34017,413,477,493,15816,-4624,3012,6624,3620,-14488
34022,413,479,494,15724,-4720,3396,6576,3516,-14404
34028,413,482,496,15816,-4740,3324,6472,3768,-14484
34033,413,484,496,15820,-4716,3404,6556,3608,-14324
34039,412,487,496,15664,-4692,3528,6512,3632,-14368
34045,412,490,497,15808,-4676,3272,6524,3652,-14452
34051,412,493,497,15792,-4596,3400,6576,3568,-14340
34057,412,494,497,15788,-4740,3300,6532,3700,-14388
34062,412,495,497,15756,-4616,3212,6540,3736,-14424
34068,411,496,497,15800,-4748,3384,6528,3680,-14384
34073,411,499,499,15768,-4680,3260,6552,3684,-14456
34079,411,501,501,15728,-4676,3356,6680,3700,-14460
34084,411,503,502,15856,-4628,3372,6644,3652,-14548
34091,411,507,503,15744,-4696,3360,6700,3760,-14420
34097,411,510,504,15832,-4712,3280,6596,3776,-14340
34102,410,510,507,15708,-4660,3292,6528,3764,-14444
34108,410,512,506,15828,-4716,3332,6616,3644,-14300
34113,410,515,506,15852,-4664,3180,6620,3864,-14596
34119,410,516,506,15764,-4804,3420,6452,3776,-14588
34124,410,517,505,15828,-4704,3428,6644,3748,-14320
34130,409,516,506,15828,-4652,3368,6792,3712,-14380
34137,409,515,507,15776,-4704,3196,6644,3664,-14312
34142,409,513,508,15820,-4704,3316,6624,3728,-14632
34148,409,514,509,15848,-4748,3332,6644,3664,-14568
34153,408,514,506,15824,-4768,3200,6644,3664,-14532
34159,408,510,504,15928,-4632,3336,6592,3604,-14524
34164,408,506,500,15780,-4672,3252,6656,3728,-14548
34170,408,500,497,15868,-4696,3380,6688,3528,-14496
34176,408,497,496,15924,-4672,3424,6604,3648,-14600
34182,408,496,495,15796,-4644,3444,6584,3660,-14552
34188,407,495,494,15776,-4724,3520,6580,3648,-14432
34193,407,494,495,15836,-4664,3308,6584,3664,-14436
34199,407,495,491,15856,-4688,3428,6508,3760,-14436
34204,407,495,488,15872,-4644,3308,6584,3712,-14332
34210,406,495,488,15760,-4688,3360,6504,3640,-14340
34215,406,497,488,15852,-4756,3304,6544,3696,-14432
34222,406,498,489,15856,-4676,3272,6440,3696,-14480
34227,406,498,491,15820,-4708,3368,6480,3744,-14584
34233,406,499,493,15804,-4704,3296,6560,3748,-14588
34239,406,498,493,15820,-4692,3168,6516,3748,-14320
34244,405,500,492,15772,-4656,3404,6584,3716,-14404
34250,405,503,493,15792,-4720,3480,6584,3644,-14444
34255,405,505,494,15788,-4780,3412,6508,3644,-14440
34262,405,504,497,15812,-4660,3152,6552,3700,-14408
34267,405,503,498,15844,-4744,3404,6560,3708,-14424
34273,404,504,498,15824,-4712,3364,6676,3632,-14364
34278,404,505,498,15844,-4648,3344,6668,3592,-14392
34284,404,507,498,15768,-4672,3272,6580,3652,-14480
34290,404,506,499,15788,-4592,3196,6648,3608,-14500
34295,404,506,500,15796,-4612,3260,6556,3656,-14496
34301,404,507,499,15828,-4660,3164,6572,3588,-14296
34307,404,510,500,15844,-4632,3300,6588,3740,-14444
34313,404,511,501,15804,-4660,3384,6636,3684,-14400
34318,404,510,501,15848,-4636,3368,6584,3692,-14344
34324,404,511,502,15796,-4632,3352,6572,3664,-14364
34329,404,512,503,15816,-4712,3376,6468,3728,-14324
34335,404,513,503,15772,-4660,3388,6508,3580,-14424
34341,404,512,504,15728,-4732,3340,6548,3632,-14356
34347,404,511,504,15804,-4724,3212,6440,3640,-14424
34353,404,511,507,15804,-4788,3388,6496,3564,-14288
34358,406,512,525,15800,-4720,3276,6464,3572,-14352
34364,409,508,551,15720,-4660,3392,6420,3708,-14404
34369,412,505,566,15784,-4740,3232,6496,3836,-14500
34375,417,503,578,15840,-4684,3320,6580,3628,-14340
34381,423,501,597,15776,-4636,3368,6544,3580,-14480
34386,429,499,613,15816,-4632,3228,6440,3568,-14444
34393,440,493,665,15832,-4712,3364,6656,3600,-14596
34398,453,485,733,15808,-4708,3300,6676,3708,-14592
34404,467,485,763,15600,-4524,3376,6596,3572,-14408
34409,481,491,761,15776,-4688,3284,6576,3656,-14424
34415,494,496,743,15808,-4624,3224,6516,3392,-14500
34420,506,500,721,15796,-4620,3308,6488,3460,-14560
34426,517,504,700,15776,-4636,3324,6520,3460,-14496
34433,528,510,682,15900,-4600,3268,6500,3592,-14584
34438,539,517,669,15864,-4672,3420,6568,3528,-14636
34444,549,522,654,15812,-4644,3188,6544,3564,-14528
34449,558,521,639,15812,-4728,3248,6580,3536,-14568
34455,567,523,625,15840,-4760,3352,6536,3564,-14528
34460,576,519,610,15796,-4652,3500,6568,3524,-14492
34466,584,516,597,15788,-4668,3380,6556,3640,-14604
34471,592,514,586,15836,-4628,3284,6628,3684,-14480
34478,599,510,572,15780,-4652,3264,6676,3680,-14404
34484,606,510,563,15768,-4616,3376,6644,3600,-14344
34489,612,511,555,15808,-4732,3408,6516,3632,-14424
34495,618,512,547,15776,-4660,3376,6508,3576,-14588
34500,624,512,540,15800,-4736,3424,6560,3492,-14528
34506,629,513,534,15776,-4632,3420,6580,3596,-14560
34511,634,512,528,15788,-4644,3220,6428,3576,-14484
34518,639,512,523,15764,-4672,3316,6420,3608,-14612
34523,644,512,518,15756,-4712,3464,6608,3416,-14572
34529,648,512,513,15884,-4656,3492,6520,3488,-14540
34535,652,511,508,15836,-4712,3460,6568,3448,-14556
34540,656,511,504,15784,-4588,3308,6420,3408,-14472
34546,659,513,502,15764,-4612,3420,6412,3496,-14528
34551,662,515,499,15816,-4616,3352,6536,3548,-14580
34557,666,514,497,15884,-4696,3356,6460,3536,-14496
34563,669,507,493,15796,-4616,3356,6556,3604,-14452
34569,671,488,487,15696,-4708,3368,6448,3592,-14444
34574,674,454,483,15652,-4648,3212,6684,3656,-14484
34580,676,441,485,15840,-4604,3336,6612,3692,-14540
34586,679,490,497,15936,-4632,3384,6488,3628,-14400
34591,681,591,518,15784,-4816,3248,6468,3724,-14504
34597,683,732,543,15812,-4648,3368,6512,3600,-14636
34603,685,836,559,15764,-4576,3292,6492,3548,-14548
34609,687,850,554,15824,-4664,3260,6512,3616,-14480
34614,689,763,525,15880,-4744,3088,6608,3476,-14448
34620,690,635,488,15828,-4668,3264,6556,3604,-14396
34625,692,532,466,15820,-4704,3264,6544,3604,-14480
34631,693,472,461,15832,-4608,3476,6616,3556,-14516
34637,695,447,460,15832,-4628,3252,6592,3588,-14472
34642,696,441,461,15792,-4588,3364,6588,3564,-14552
34649,697,444,461,15788,-4760,3544,6656,3612,-14572
34654,698,446,462,15856,-4748,3100,6580,3624,-14360
34660,699,449,462,15728,-4772,3360,6552,3664,-14520
34665,700,452,463,15728,-4672,3412,6628,3632,-14160
34671,701,453,464,15772,-4672,3380,6528,3640,-14580
34676,702,457,463,15744,-4696,3372,6604,3644,-14304
34682,703,461,464,15780,-4672,3292,6432,3552,-14468
34689,703,466,465,15804,-4692,3288,6488,3692,-14440
34694,704,470,465,15736,-4708,3404,6484,3624,-14608
34700,705,474,466,15792,-4648,3440,6488,3620,-14748
34705,705,476,467,15696,-4700,3288,6608,3748,-14484
34711,706,476,469,15836,-4700,3240,6580,3676,-14468
34716,707,478,469,15784,-4532,3304,6664,3656,-14492
34722,707,481,470,15868,-4600,3236,6568,3748,-14400
34727,708,485,470,15864,-4716,3380,6560,3700,-14452
34734,708,490,471,15784,-4676,3388,6444,3656,-14248
34740,708,492,470,15792,-4704,3312,6604,3820,-14280
34745,709,494,471,15840,-4588,3436,6596,3652,-14424
34751,709,495,472,15708,-4732,3352,6532,3704,-14528
34756,709,495,474,15780,-4644,3424,6628,3804,-14432
34762,710,496,476,15828,-4596,3328,6636,3748,-14512
34767,710,498,475,15828,-4676,3164,6712,3756,-14328
34774,710,498,474,15848,-4772,3436,6672,3776,-14432
34779,710,500,474,15748,-4688,3232,6672,3732,-14484
34785,710,503,476,15924,-4632,3308,6628,3676,-14436
34791,711,505,478,15896,-4724,3224,6464,3640,-14352
34796,711,508,479,15844,-4712,3284,6560,3656,-14532
34802,711,510,480,15816,-4752,3360,6512,3760,-14472
34807,711,512,482,15804,-4648,3456,6608,3576,-14420
34813,711,514,484,15772,-4692,3548,6524,3616,-14416
34819,711,515,484,15800,-4712,3176,6592,3748,-14412
34825,711,515,482,15836,-4720,3344,6480,3644,-14460
34831,711,513,480,15796,-4648,3300,6588,3740,-14360
34836,712,512,480,15664,-4712,3404,6616,3556,-14388
34842,712,512,479,15772,-4700,3268,6500,3644,-14556
34847,712,510,478,15764,-4748,3256,6532,3724,-14380
34853,712,506,477,15836,-4684,3424,6488,3648,-14652
34859,712,502,475,15800,-4660,3420,6588,3632,-14452
34865,712,497,473,15756,-4720,3428,6556,3636,-14376
34870,712,493,471,15796,-4600,3332,6544,3628,-14564
34876,712,493,470,15808,-4584,3380,6552,3616,-14508
34882,712,492,468,15764,-4712,3336,6612,3752,-14408
34887,712,491,467,15820,-4692,3408,6676,3824,-14512
34893,711,490,466,15772,-4640,3288,6548,3704,-14408
34898,711,490,467,15832,-4704,3300,6452,3844,-14600
34905,711,491,468,15820,-4560,3432,6528,3752,-14416
34910,711,491,469,15896,-4684,3144,6676,3772,-14408
34916,711,491,469,15832,-4728,3420,6468,3724,-14528
34921,711,493,469,15784,-4676,3224,6608,3812,-14324
34927,711,495,470,15880,-4644,3260,6508,3784,-14452
34933,711,497,470,15816,-4612,3456,6564,3684,-14584
34938,711,498,470,15832,-4680,3320,6444,3672,-14500
34945,711,500,471,15756,-4704,3260,6576,3660,-14472
34950,711,500,472,15792,-4712,3368,6672,3696,-14568
34956,711,500,474,15904,-4628,3324,6600,3600,-14564
34961,711,502,475,15924,-4780,3452,6688,3584,-14428
34967,711,503,477,15888,-4648,3292,6444,3528,-14496
34972,711,503,476,15880,-4588,3328,6624,3632,-14464
34978,711,503,476,15840,-4664,3324,6628,3588,-14544
34984,711,503,478,15848,-4756,3480,6532,3720,-14348
34990,711,503,479,15856,-4664,3404,6588,3728,-14480
34996,711,502,480,15668,-4760,3240,6500,3648,-14572
35001,711,503,480,15852,-4724,3372,6552,3640,-14496
35007,710,507,481,15756,-4624,3428,6556,3696,-14388
35012,710,508,479,15796,-4656,3388,6464,3728,-14428
35018,710,508,478,15880,-4780,3384,6340,3592,-14528
35023,710,509,479,15848,-4648,3304,6628,3588,-14524
35030,710,508,480,15796,-4760,3336,6532,3784,-14512
35036,710,508,481,15816,-4692,3404,6644,3688,-14376
35041,710,508,482,15816,-4680,3436,6560,3628,-14464
35047,710,510,482,15852,-4724,3396,6500,3632,-14460
35052,710,511,482,15796,-4720,3376,6560,3684,-14472
35058,710,510,482,15748,-4676,3328,6580,3660,-14464
35063,710,510,483,15796,-4720,3336,6564,3632,-14440
35069,709,508,483,15688,-4684,3328,6504,3584,-14516
35075,709,506,484,15864,-4620,3352,6596,3648,-14428
35081,709,505,486,15820,-4680,3228,6484,3732,-14532
35087,709,507,487,15812,-4760,3268,6564,3800,-14392
35092,709,509,485,15852,-4720,3388,6572,3676,-14428
35098,709,510,483,15816,-4632,3228,6556,3640,-14496
35103,709,510,482,15824,-4656,3316,6580,3624,-14444
35109,709,507,484,15872,-4656,3584,6500,3732,-14480
35115,709,506,484,15840,-4508,3404,6676,3644,-14544
35121,708,507,484,15812,-4728,3496,6572,3628,-14560
35127,708,511,484,15748,-4676,3360,6408,3716,-14448
35132,708,510,485,15788,-4664,3340,6552,3660,-14336
35138,708,510,486,15788,-4672,3380,6420,3564,-14476
35143,708,508,486,15796,-4572,3392,6428,3716,-14476
35149,708,506,485,15752,-4672,3256,6420,3620,-14480
35154,708,506,486,15808,-4680,3300,6516,3672,-14436
35161,708,507,487,15792,-4788,3312,6512,3700,-14384
35166,708,507,487,15776,-4672,3392,6512,3732,-14508
35172,708,508,488,15776,-4728,3276,6660,3612,-14460
35178,707,509,488,15808,-4736,3196,6480,3572,-14504
35183,707,508,489,15880,-4716,3272,6540,3748,-14524
35189,707,508,489,15828,-4660,3172,6568,3748,-14628
35194,707,509,491,15796,-4676,3140,6664,3696,-14544
35201,707,509,493,15780,-4696,3504,6724,3704,-14560
35206,707,508,494,15792,-4656,3380,6520,3752,-14552
35212,707,507,495,15832,-4656,3272,6516,3744,-14524
35217,707,510,496,15800,-4604,3240,6540,3632,-14544
35223,707,515,497,15808,-4632,3368,6560,3620,-14460
35229,707,521,496,15884,-4616,3412,6500,3604,-14600
35234,707,521,495,15768,-4668,3324,6456,3548,-14596
35240,707,520,495,15772,-4676,3416,6520,3492,-14672
35246,707,516,494,15760,-4612,3300,6468,3700,-14508
35252,707,509,491,15912,-4628,3248,6560,3672,-14628
